,Time_opsim,Solar power (watts),Solar X,Solar Y,Solar Z,Panel E Temp,Panel W Temp,Panel Top Temp,Panel E Efficiency,Panel W Efficiency,Panel Top Efficiency
2021,505.2499999925494,0.0,-0.2551247201662091,-0.4018625790787243,-0.8794417801630245,-173.61392569631573,-173.61392569631573,-173.61392569631573,0.3564867443493208,0.3564867443493208,0.3564867443493208
2022,505.5,0.0,-0.2529920998073345,-0.4020836559695417,-0.8799566642950338,-173.6195023800703,-173.6195023800703,-173.6195023800703,0.3564876138609721,0.3564876138609721,0.3564876138609721
2023,505.7499999962747,0.0,-0.2508582511364812,-0.4023028332976893,-0.8804672442274032,-173.62507906382092,-173.62507906382092,-173.62507906382092,0.356488483336999,0.356488483336999,0.356488483336999
2024,505.9999999925494,0.0,-0.2487231845003843,-0.4025201099897644,-0.8809735175053878,-173.63065574757152,-173.63065574757152,-173.63065574757152,0.356489352777402,0.356489352777402,0.356489352777402
2025,506.25,0.0,-0.2465869102524992,-0.402735484981413,-0.8814754816947048,-173.63623243132605,-173.63623243132605,-173.63623243132605,0.3564902221821817,0.3564902221821817,0.3564902221821817
2026,506.4999999962747,0.0,-0.2444494387503112,-0.4029489572176114,-0.8819731343821633,-173.64180911507668,-173.64180911507668,-173.64180911507668,0.356491091551337,0.356491091551337,0.356491091551337
2027,506.7499999925494,0.0,-0.2423107803588128,-0.4031605256523038,-0.8824664731748517,-173.64738579882732,-173.64738579882732,-173.64738579882732,0.3564919608848684,0.3564919608848684,0.3564919608848684
2028,507.0,0.0,-0.2401709454469141,-0.4033701892487706,-0.8829554957009704,-173.65296248258184,-173.65296248258184,-173.65296248258184,0.3564928301827766,0.3564928301827766,0.3564928301827766
2029,507.2499999962747,0.0,-0.2380299443909495,-0.4035779469792753,-0.8834401996090254,-173.65853916633247,-173.65853916633247,-173.65853916633247,0.3564936994450603,0.3564936994450603,0.3564936994450603
2030,507.4999999925494,0.0,-0.2358877875710695,-0.4037837978254218,-0.8839205825686519,-173.66411585008308,-173.66411585008308,-173.66411585008308,0.3564945686717201,0.3564945686717201,0.3564945686717201
2031,507.75,0.0,-0.233744485373862,-0.4039877407778958,-0.8843966422700168,-173.66969253383763,-173.66969253383763,-173.66969253383763,0.3564954378627567,0.3564954378627567,0.3564954378627567
2032,507.9999999962747,0.0,-0.2316000481905211,-0.4041897748366447,-0.8848683764242289,-173.6752692175883,-173.6752692175883,-173.6752692175883,0.3564963070181688,0.3564963070181688,0.3564963070181688
